"","Event","PCG","Year","Lat","Long","Depth","Duration","Temp","Salinity","Red.Porgy.Abund","Red.Snapper.Abund","White.Grunt.Abund","Presence_absence"
"12796","2014-1159","T60144029324",2014,28.9981,-80.28406,43,106,20.94,36.37,0,1,0,0
"12797","2014-1159","T60144030324",2014,28.99423,-80.29334,42,110,20.94,36.37,0,0,0,0
"12798","2014-1160","T60144032324",2014,27.76462,-80.01002,57,85,20.12,36.35,0,0,0,0
"12799","2014-1160","T60144033324",2014,27.75659,-80.01802,52,77,20.12,36.35,0,0,0,0
"12800","2014-1160","T60144034324",2014,27.75526,-80.01052,56,82,20.12,36.35,0,1,0,0
"12801","2014-1160","T60144035324",2014,27.75177,-80.00948,56,84,20.12,36.35,0,0,0,0
"12802","2014-1160","T60144036324",2014,27.75169,-80.02159,49,93,20.12,36.35,0,0,0,0
"12803","2014-1160","T60144037324",2014,27.74836,-80.0194,53,95,20.12,36.35,0,0,0,0
"12804","2014-1161","T60144039324",2014,27.79435,-80.01089,56,85,19.32,36.33,0,0,0,0
"12805","2014-1161","T60144040324",2014,27.79019,-80.01302,54,87,19.32,36.33,0,0,0,0
"12806","2014-1161","T60144041324",2014,27.78581,-80.01163,55,89,19.32,36.33,0,0,0,0
"12807","2014-1161","T60144042324",2014,27.78498,-80.0181,54,94,19.32,36.33,0,2,0,0
"12808","2014-1161","T60144043324",2014,27.78128,-80.01903,54,97,19.32,36.33,0,0,0,0
"12809","2014-1161","T60144044324",2014,27.78261,-80.00854,58,106,19.32,36.33,0,0,0,0
"12810","2014-1162","T60144047324",2014,27.90731,-80.02134,55,76,19.5,36.35,0,0,0,0
"12811","2014-1162","T60144048324",2014,27.90468,-80.03199,53,84,19.5,36.35,0,0,0,0
"12812","2014-1162","T60144049324",2014,27.90024,-80.0294,52,86,19.5,36.35,0,0,0,0
"12813","2014-1162","T60144050324",2014,27.89594,-80.02869,52,88,19.5,36.35,5,0,0,0
"12814","2014-1162","T60144051324",2014,27.89288,-80.02726,54,91,19.5,36.35,0,0,0,0
"12815","2014-1163","T60144053324",2014,27.87858,-80.15765,28,78,23.72,36.39,0,0,0,0
"12816","2014-1163","T60144054324",2014,27.87438,-80.1561,29,79,23.72,36.39,0,2,0,0
"12817","2014-1163","T60144055324",2014,27.86995,-80.1555,28,81,23.72,36.39,0,4,0,0
"12818","2014-1164","T60144057324",2014,28.84003,-80.66309,19,86,23.71,36.38,0,5,0,0
"12819","2014-1164","T60144058324",2014,28.8417,-80.65364,20,88,23.71,36.38,0,4,0,0
"12820","2014-1164","T60144059324",2014,28.83624,-80.652,19,90,23.71,36.38,0,9,0,0
"12821","2014-1164","T60144060324",2014,28.83554,-80.64719,20,91,23.71,36.38,0,0,0,0
"12822","2014-1164","T60144061324",2014,28.83303,-80.64748,20,94,23.71,36.38,0,2,0,0
"12823","2014-1164","T60144062324",2014,28.83065,-80.64507,20,95,23.71,36.38,0,3,0,0
"12824","2014-1165","T60144064324",2014,28.94455,-80.48216,19,87,22.44,36.41,0,0,0,0
"12825","2014-1165","T60144065324",2014,28.94272,-80.48184,22,85,22.44,36.41,0,1,0,0
"12826","2014-1165","T60144066324",2014,28.937,-80.48309,20,88,22.44,36.41,0,0,0,0
"12827","2014-1165","T60144067324",2014,28.93459,-80.48255,20,91,22.44,36.41,0,1,0,0
"12828","2014-1165","T60144068324",2014,28.92723,-80.48016,20,94,22.44,36.41,0,0,0,0
"12829","2014-1165","T60144069324",2014,28.92155,-80.4772,21,94,22.44,36.41,0,1,0,0
"12830","2014-1166","T60144071324",2014,28.87935,-80.47263,22,83,22.74,36.36,0,8,0,0
"12831","2014-1166","T60144072324",2014,28.86103,-80.47293,22,86,22.74,36.36,0,1,0,0
"12832","2014-1166","T60144073324",2014,28.8551,-80.46897,20,87,22.74,36.36,0,3,0,0
"12833","2014-1166","T60144074324",2014,28.84223,-80.43801,21,91,22.74,36.36,0,0,0,0
"12834","2014-1166","T60144075324",2014,28.83603,-80.44329,21,94,22.74,36.36,0,0,0,0
"12835","2014-1166","T60144076324",2014,28.83427,-80.44064,21,97,22.74,36.36,0,0,0,0
"12836","2014-1167","T60144078324",2014,28.95252,-80.36245,32,74,21.27,36.35,0,1,0,0
"12837","2014-1167","T60144079324",2014,28.94858,-80.36202,32,77,21.27,36.35,0,1,0,0
"12838","2014-1167","T60144080324",2014,28.9463,-80.36051,32,79,21.27,36.35,0,4,0,0
"12839","2014-1168","T60144082324",2014,29.15936,-80.8302,22,83,24.69,36.43,0,12,0,0
"12840","2014-1168","T60144083324",2014,29.15693,-80.82858,22,88,24.69,36.43,0,0,0,0
"12841","2014-1168","T60144084324",2014,29.15335,-80.82555,22,91,24.69,36.43,0,4,0,0
"12842","2014-1168","T60144085324",2014,29.15329,-80.8227,22,90,24.69,36.43,0,0,0,0
"12843","2014-1168","T60144086324",2014,29.15537,-80.82143,21,92,24.69,36.43,0,0,0,0
"12844","2014-1168","T60144087324",2014,29.1582,-80.82336,21,97,24.69,36.43,0,6,0,0
"12845","2014-1169","T60144089324",2014,29.21015,-80.52726,27,79,22.43,36.37,0,1,0,0
"12846","2014-1169","T60144090324",2014,29.1974,-80.52438,26,83,22.43,36.37,0,1,0,0
"12847","2014-1169","T60144091324",2014,29.18114,-80.51967,26,88,22.43,36.37,0,0,0,0
"12848","2014-1169","T60144092324",2014,29.17732,-80.51876,25,91,22.43,36.37,0,12,0,0
"12849","2014-1169","T60144093324",2014,29.17415,-80.51739,27,96,22.43,36.37,0,0,0,0
"12850","2014-1169","T60144094324",2014,29.16897,-80.51674,26,99,22.43,36.37,0,0,0,0
"12851","2014-1170","T60144096324",2014,29.13889,-80.5084,25,81,22.08,36.38,0,0,0,0
"12852","2014-1170","T60144097324",2014,29.13566,-80.50479,25,83,22.08,36.38,0,0,0,0
"12853","2014-1170","T60144098324",2014,29.13225,-80.50166,27,85,22.08,36.38,0,0,0,0
"12854","2014-1170","T60144099324",2014,29.12937,-80.49942,26,88,22.08,36.38,0,0,0,0
"12855","2014-1170","T60144100324",2014,29.1269,-80.49731,25,89,22.08,36.38,0,0,0,0
"12856","2014-1170","T60144101324",2014,29.12312,-80.49719,25,92,22.08,36.38,0,0,0,0
"12857","2014-1171","T60144103324",2014,29.07047,-80.54504,25,81,22.55,36.38,0,0,0,0
"12858","2014-1171","T60144104324",2014,29.06985,-80.54086,21,86,22.55,36.38,0,0,0,0
"12859","2014-1171","T60144105324",2014,29.06837,-80.53598,25,89,22.55,36.38,0,0,0,0
"12860","2014-1172","T60144107324",2014,29.47906,-81.06224,21,97,24.79,36.45,0,0,0,0
"12861","2014-1172","T60144108324",2014,29.48346,-81.06001,20,101,24.79,36.45,0,0,0,0
"12862","2014-1172","T60144109324",2014,29.5142,-80.9747,23,107,24.79,36.45,0,9,0,0
"12863","2014-1172","T60144110324",2014,29.51252,-80.94479,23,111,24.79,36.45,0,7,0,0
"12864","2014-1173","T60144112324",2014,29.68256,-80.73907,31,87,25.16,36.39,0,0,0,0
"12865","2014-1173","T60144113324",2014,29.78372,-80.74011,28,91,25.16,36.39,0,0,0,0
"12866","2014-1174","T60144115324",2014,31.62801,-80.57776,26,81,28.85,36.18,0,0,0,0
"12867","2014-1174","T60144116324",2014,31.62759,-80.57433,25,86,28.85,36.18,0,0,0,0
"12868","2014-1174","T60144117324",2014,31.62249,-80.5636,26,83,28.85,36.18,0,0,0,0
"12869","2014-1175","T60144119324",2014,31.29601,-79.86172,52,78,27.06,36.19,0,0,0,0
"12870","2014-1175","T60144120324",2014,31.2923,-79.86307,52,80,27.06,36.19,1,0,0,0
"12871","2014-1175","T60144121324",2014,31.28781,-79.86417,52,84,27.06,36.19,0,0,0,0
"12872","2014-1175","T60144122324",2014,31.28443,-79.86628,49,90,27.06,36.19,3,0,0,0
"12873","2014-1175","T60144123324",2014,31.2793,-79.86835,52,93,27.06,36.19,0,0,0,0
"12874","2014-1175","T60144124324",2014,31.27613,-79.86983,49,96,27.06,36.19,2,0,0,0
"12875","2014-1176","T60144126324",2014,31.23929,-79.88315,49,88,27.36,36.16,0,0,0,0
"12876","2014-1176","T60144127324",2014,31.23533,-79.88538,50,91,27.36,36.16,0,0,0,0
"12877","2014-1176","T60144128324",2014,31.22674,-79.88752,51,92,27.36,36.16,1,0,0,0
"12878","2014-1176","T60144129324",2014,31.21983,-79.89134,48,94,27.36,36.16,0,0,0,0
"12879","2014-1177","T60144131324",2014,29.78721,-80.29515,56,81,22.27,36.25,0,0,0,0
"12880","2014-1177","T60144132324",2014,29.7827,-80.29573,55,76,22.27,36.25,0,0,0,0
"12881","2014-1177","T60144133324",2014,29.77702,-80.29557,57,70,22.27,36.25,0,0,0,0
"12882","2014-1177","T60144134324",2014,29.7575,-80.29485,56,74,22.27,36.25,1,0,0,0
"12883","2014-1177","T60144135324",2014,29.75193,-80.29761,56,79,22.27,36.25,0,0,0,0
"12884","2014-1178","T60144137324",2014,30.22604,-80.45497,39,75,28.08,36.14,2,0,0,0
"12885","2014-1178","T60144138324",2014,30.22988,-80.45429,39,79,28.08,36.14,1,0,0,0
"12886","2014-1178","T60144139324",2014,30.22699,-80.45898,40,82,28.08,36.14,13,0,0,0
"12887","2014-1178","T60144140324",2014,30.23056,-80.45869,39,84,28.08,36.14,11,0,0,0
"12888","2014-1178","T60144141324",2014,30.23469,-80.45867,38,85,28.08,36.14,0,0,0,0
"12889","2014-1178","T60144142324",2014,30.23234,-80.46426,39,87,28.08,36.14,0,0,0,0
"12890","2014-1179","T60144144324",2014,30.19944,-80.90061,27,81,28.23,36.18,0,0,0,0
"12891","2014-1179","T60144145324",2014,30.21508,-81.00407,28,86,28.23,36.18,0,0,0,0
"12892","2014-1180","T60144147324",2014,30.64659,-80.20886,45,83,28.03,36.22,0,0,0,0
"12893","2014-1180","T60144148324",2014,30.64216,-80.20976,45,87,28.03,36.22,0,0,0,0
"12894","2014-1180","T60144149324",2014,30.64056,-80.21268,43,91,28.03,36.22,0,0,0,0
"12895","2014-1180","T60144150324",2014,30.63788,-80.21154,44,91,28.03,36.22,0,0,0,0
"12896","2014-1180","T60144151324",2014,30.63375,-80.2131,44,94,28.03,36.22,0,0,0,0
"12897","2014-1180","T60144152324",2014,30.63087,-80.2129,46,94,28.03,36.22,0,0,0,0
"12898","2014-1181","T60144154324",2014,30.506,-80.25949,47,81,27.18,36.24,0,0,0,0
"12899","2014-1181","T60144155324",2014,30.50404,-80.25957,46,89,27.18,36.24,0,0,0,0
"12900","2014-1181","T60144156324",2014,30.50182,-80.25998,47,93,27.18,36.24,0,0,0,0
"12901","2014-1181","T60144157324",2014,30.50012,-80.25966,46,100,27.18,36.24,0,0,0,0
"12902","2014-1181","T60144158324",2014,30.49668,-80.25961,46,109,27.18,36.24,0,0,0,0
"12903","2014-1182","T60144160324",2014,30.37874,-80.33662,42,80,27.86,36.2,1,0,0,0
"12904","2014-1182","T60144161324",2014,30.37456,-80.33505,43,87,27.86,36.2,37,0,0,0
"12905","2014-1182","T60144162324",2014,30.37048,-80.33627,42,92,27.86,36.2,25,0,0,0
"12906","2014-1182","T60144163324",2014,30.36664,-80.33954,41,97,27.86,36.2,0,0,0,0
"12907","2014-1182","T60144164324",2014,30.35658,-80.34765,42,100,27.86,36.2,12,0,0,0
"12908","2014-1183","T60144166324",2014,30.32265,-80.35652,41,82,27.83,36.19,9,0,0,0
"12909","2014-1183","T60144167324",2014,30.31947,-80.35462,42,86,27.83,36.19,5,0,0,0
"12910","2014-1183","T60144168324",2014,30.31801,-80.35815,41,87,27.83,36.19,0,0,0,0
"12911","2014-1184","T60144170324",2014,30.9144,-80.59,35,84,28.74,35.87,0,0,0,0
"12912","2014-1184","T60144171324",2014,30.90856,-80.59543,34,88,28.74,35.87,0,0,0,0
"12913","2014-1184","T60144172324",2014,30.90995,-80.60344,34,93,28.74,35.87,0,0,0,0
"12914","2014-1184","T60144173324",2014,30.9143,-80.61196,35,97,28.74,35.87,0,0,0,0
"12915","2014-1184","T60144174324",2014,30.91123,-80.61387,35,100,28.74,35.87,0,0,0,0
"12916","2014-1184","T60144175324",2014,30.91295,-80.62051,35,103,28.74,35.87,0,0,0,0
"12917","2014-1185","T60144177324",2014,30.90491,-80.60254,35,82,28.73,35.93,0,0,0,0
"12918","2014-1185","T60144178324",2014,30.90039,-80.60066,35,88,28.73,35.93,0,0,0,0
"12919","2014-1185","T60144179324",2014,30.89307,-80.61494,35,95,28.73,35.93,0,0,0,0
"12920","2014-1185","T60144180324",2014,30.88885,-80.61566,35,98,28.73,35.93,0,1,0,0
"12921","2014-1185","T60144181324",2014,30.88666,-80.60409,36,102,28.73,35.93,0,28,0,0
"12922","2014-1186","T60144183324",2014,30.55544,-80.71578,34,83,28.45,36.05,0,54,0,0
"12923","2014-1186","T60144184324",2014,30.55911,-80.71857,34,87,28.45,36.05,0,0,0,0
"12924","2014-1186","T60144185324",2014,30.55923,-80.74016,34,93,28.45,36.05,0,15,0,0
"12925","2014-1186","T60144186324",2014,30.58166,-80.78017,33,96,28.45,36.05,0,42,0,0
"12926","2015-1000","T60153000324",2015,31.59661,-80.79115,18,90,19.81,35.17,0,0,0,0
"12927","2015-1000","T60153001324",2015,31.5919,-80.79385,18,92,19.81,35.17,0,0,0,0
"12928","2015-1000","T60153002324",2015,31.59483,-80.80093,18,95,19.81,35.17,0,0,0,0
"12929","2015-1000","T60153003324",2015,31.59397,-80.80428,18,99,19.81,35.17,0,0,0,0
"12930","2015-1001","T60153005324",2015,30.51091,-80.63946,33,80,21.73,36.14,0,18,0,0
"12931","2015-1001","T60153007324",2015,30.50489,-80.60332,35,93,21.73,36.14,0,0,0,0
"12932","2015-1001","T60153008324",2015,30.49706,-80.58977,38,98,21.73,36.14,0,0,0,0
"12933","2015-1001","T60153009324",2015,30.49898,-80.58691,36,101,21.73,36.14,0,0,0,0
"12934","2015-1001","T60153010324",2015,30.50663,-80.5797,36,104,21.73,36.14,0,0,0,0
"12935","2015-1002","T60153012324",2015,30.49288,-80.54115,38,76,21.94,36.3,0,0,0,0
"12936","2015-1002","T60153013324",2015,30.49141,-80.52836,38,81,21.94,36.3,0,0,0,0
"12937","2015-1002","T60153014324",2015,30.49001,-80.52599,40,88,21.94,36.3,0,0,0,0
"12938","2015-1002","T60153015324",2015,30.48888,-80.52056,40,92,21.94,36.3,0,0,0,0
"12939","2015-1002","T60153016324",2015,30.49492,-80.51949,36,98,21.94,36.3,0,0,0,0
"12940","2015-1002","T60153017324",2015,30.49234,-80.51266,38,101,21.94,36.3,0,0,0,0
"12941","2015-1003","T60153019324",2015,30.517,-80.47517,38,84,21.76,36.22,0,0,0,0
"12942","2015-1003","T60153020324",2015,30.51644,-80.46828,38,87,21.76,36.22,0,0,0,0
"12943","2015-1003","T60153021324",2015,30.51803,-80.46481,37,90,21.76,36.22,0,0,0,0
"12944","2015-1003","T60153022324",2015,30.52079,-80.46365,36,93,21.76,36.22,1,0,0,0
"12945","2015-1003","T60153023324",2015,30.52164,-80.46106,37,95,21.76,36.22,1,0,0,0
"12946","2015-1003","T60153024324",2015,30.50397,-80.45422,37,99,21.76,36.22,0,0,0,0
"12947","2015-1004","T60153026324",2015,30.43544,-80.47508,38,74,21.79,36.26,6,1,0,0
"12948","2015-1004","T60153027324",2015,30.43421,-80.48805,38,78,21.79,36.26,1,0,0,0
"12949","2015-1004","T60153028324",2015,30.42637,-80.4838,38,80,21.79,36.26,1,0,0,0
"12950","2015-1004","T60153029324",2015,30.41252,-80.47395,37,79,21.79,36.26,1,0,0,0
"12951","2015-1005","T60153031324",2015,29.36851,-80.46569,28,83,19.46,36.34,0,0,0,0
"12952","2015-1005","T60153032324",2015,29.36457,-80.46701,27,80,19.46,36.34,0,0,0,0
"12953","2015-1005","T60153033324",2015,29.36164,-80.4655,27,84,19.46,36.34,0,0,0,0
"12954","2015-1005","T60153034324",2015,29.35456,-80.46399,28,84,19.46,36.34,0,0,0,0
"12955","2015-1005","T60153035324",2015,29.35259,-80.46249,28,86,19.46,36.34,0,0,0,0
"12956","2015-1005","T60153036324",2015,29.3494,-80.45947,29,89,19.46,36.34,0,0,0,0
"12957","2015-1006","T60153038324",2015,29.32483,-80.40664,31,93,19.63,36.39,0,13,0,0
"12958","2015-1006","T60153039324",2015,29.32042,-80.40206,31,94,19.63,36.39,0,0,0,0
"12959","2015-1006","T60153040324",2015,29.30575,-80.38884,31,93,19.63,36.39,0,0,0,0
"12960","2015-1006","T60153041324",2015,29.30309,-80.38816,33,95,19.63,36.39,0,0,0,0
"12961","2015-1006","T60153042324",2015,29.30099,-80.38602,31,96,19.63,36.39,0,0,0,0
"12962","2015-1006","T60153043324",2015,29.29885,-80.38437,33,98,19.63,36.39,0,0,0,0
"12963","2015-1007","T60153045324",2015,29.29652,-80.43255,30,81,20.28,36.43,0,0,0,0
"12964","2015-1007","T60153046324",2015,29.29032,-80.43005,32,83,20.28,36.43,0,1,0,0
"12965","2015-1007","T60153047324",2015,29.27261,-80.42091,32,86,20.28,36.43,0,0,0,0
"12966","2015-1007","T60153048324",2015,29.26574,-80.4188,31,87,20.28,36.43,0,0,0,0
"12967","2015-1007","T60153049324",2015,29.26925,-80.44151,30,89,20.28,36.43,0,0,0,0
"12968","2015-1007","T60153050324",2015,29.26746,-80.44527,31,94,20.28,36.43,0,0,0,0
"12969","2015-1008","T60153052324",2015,29.32059,-80.50962,32,76,20.27,36.39,0,10,0,0
"12970","2015-1008","T60153053324",2015,29.32327,-80.51146,29,80,20.27,36.39,0,0,0,0
"12971","2015-1008","T60153054324",2015,29.32505,-80.51237,31,82,20.27,36.39,0,0,0,0
"12972","2015-1008","T60153056324",2015,27.46156,-80.07512,24,81,20.27,36.39,0,0,0,0
"12973","2015-1009","T60153057324",2015,27.45663,-80.07341,23,83,20.52,36.27,0,0,0,0
"12974","2015-1009","T60153058324",2015,27.44732,-80.07104,24,84,20.52,36.27,0,0,0,0
"12975","2015-1009","T60153059324",2015,27.4387,-80.06935,24,95,20.52,36.27,0,0,0,0
"12976","2015-1009","T60153060324",2015,27.43461,-80.06797,24,98,20.52,36.27,0,0,0,0
"12977","2015-1009","T60153061324",2015,27.43084,-80.06663,24,96,20.52,36.27,0,1,0,0
"12978","2015-1010","T60153063324",2015,27.33782,-80.0687,25,79,21.32,36.29,0,0,0,0
"12979","2015-1010","T60153064324",2015,27.33576,-80.06842,26,104,21.32,36.29,0,0,0,0
"12980","2015-1010","T60153065324",2015,27.33516,-80.07021,25,114,21.32,36.29,0,0,0,0
"12981","2015-1010","T60153066324",2015,27.33367,-80.06728,25,117,21.32,36.29,0,0,0,0
"12982","2015-1010","T60153067324",2015,27.33204,-80.06805,25,123,21.32,36.29,0,0,0,0
"12983","2015-1010","T60153068324",2015,27.33048,-80.07083,25,128,21.32,36.29,0,0,0,0
"12984","2015-1011","T60153070324",2015,27.23107,-80.0521,24,85,NA,NA,0,0,0,0
"12985","2015-1011","T60153071324",2015,27.22788,-80.05144,24,93,NA,NA,0,0,0,0
"12986","2015-1012","T60153074324",2015,27.74779,-80.12955,29,77,20.16,36.36,0,0,0,0
"12987","2015-1012","T60153075324",2015,27.74312,-80.13477,24,79,20.16,36.36,0,0,0,0
"12988","2015-1012","T60153076324",2015,27.73911,-80.12656,28,82,20.16,36.36,0,0,0,0
"12989","2015-1012","T60153077324",2015,27.72888,-80.12888,28,84,20.16,36.36,0,0,0,0
"12990","2015-1012","T60153078324",2015,27.71796,-80.12472,27,88,20.16,36.36,0,0,0,0
"12991","2015-1012","T60153079324",2015,27.71354,-80.12473,24,92,20.16,36.36,0,0,0,0
"12992","2015-1013","T60153081324",2015,28.01096,-80.38491,17,80,23,36.35,0,0,0,0
"12993","2015-1013","T60153082324",2015,28.01665,-80.3858,19,87,23,36.35,0,0,0,0
"12994","2015-1013","T60153083324",2015,28.02388,-80.39767,18,86,23,36.35,0,0,0,0
"12995","2015-1013","T60153084324",2015,28.02192,-80.40038,17,89,23,36.35,0,0,0,0
"12996","2015-1013","T60153085324",2015,28.02592,-80.40948,18,90,23,36.35,0,0,0,0
"12997","2015-1013","T60153086324",2015,28.03112,-80.41167,17,94,23,36.35,0,0,0,0
"12998","2015-1014","T60153088324",2015,28.08418,-80.20329,29,78,21.13,36.36,0,0,0,0
"12999","2015-1014","T60153089324",2015,28.09125,-80.19833,30,79,21.13,36.36,0,0,0,0
"13000","2015-1014","T60153090324",2015,28.08862,-80.20538,30,83,21.13,36.36,0,0,0,0
"13001","2015-1014","T60153091324",2015,28.08763,-80.2131,28,87,21.13,36.36,0,1,0,0
"13002","2015-1014","T60153092324",2015,28.09329,-80.20742,28,87,21.13,36.36,0,0,0,0
"13003","2015-1014","T60153093324",2015,28.09304,-80.21381,30,89,21.13,36.36,0,0,0,0
"13004","2015-1015","T60153095324",2015,28.14605,-80.22272,25,77,21.37,36.36,0,2,0,0
"13005","2015-1015","T60153096324",2015,28.15052,-80.22295,25,78,21.37,36.36,0,0,0,0
"13006","2015-1015","T60153097324",2015,28.14942,-80.22688,28,81,21.37,36.36,0,0,0,0
"13007","2015-1015","T60153098324",2015,28.15055,-80.23486,24,85,21.37,36.36,0,0,0,0
"13008","2015-1015","T60153099324",2015,28.15524,-80.22473,27,86,21.37,36.36,0,1,0,0
"13009","2015-1015","T60153100324",2015,28.15768,-80.2252,27,89,21.37,36.36,0,0,0,0
"13010","2015-1016","T60153102324",2015,28.1834,-80.23026,25,79,21.65,36.39,0,0,0,0
"13011","2015-1016","T60153103324",2015,28.19242,-80.23106,26,81,21.65,36.39,0,1,0,0
"13012","2015-1016","T60153104324",2015,28.19825,-80.23337,24,83,21.65,36.39,0,0,0,0
"13013","2015-1016","T60153105324",2015,28.20179,-80.23575,28,85,21.65,36.39,0,0,0,0
"13014","2015-1016","T60153106324",2015,28.20982,-80.23764,26,88,21.65,36.39,0,0,0,0
"13015","2015-1016","T60153107324",2015,28.21386,-80.23801,25,91,21.65,36.39,0,0,0,0
"13016","2015-1017","T60153109324",2015,29.00146,-80.4406,25,86,20.97,36.34,0,0,0,0
"13017","2015-1017","T60153110324",2015,29.00006,-80.45394,26,90,20.97,36.34,0,0,0,0
"13018","2015-1017","T60153111324",2015,29.00215,-80.45918,23,93,20.97,36.34,0,1,0,0
"13019","2015-1017","T60153112324",2015,29.0071,-80.46025,23,96,20.97,36.34,0,0,0,0
"13020","2015-1017","T60153113324",2015,29.0122,-80.47098,22,92,20.97,36.34,0,0,0,0
"13021","2015-1017","T60153114324",2015,29.0212,-80.48085,20,95,20.97,36.34,0,0,0,0
"13022","2015-1018","T60153116324",2015,29.01961,-80.46024,24,79,20.96,36.32,0,0,0,0
"13023","2015-1018","T60153117324",2015,29.01946,-80.47031,24,83,20.96,36.32,0,0,0,0
"13024","2015-1018","T60153118324",2015,29.02271,-80.47236,21,85,20.96,36.32,0,0,0,0
"13025","2015-1018","T60153119324",2015,29.02582,-80.47488,21,87,20.96,36.32,0,0,0,0
"13026","2015-1018","T60153120324",2015,29.03026,-80.4781,21,89,20.96,36.32,0,0,0,0
"13027","2015-1018","T60153121324",2015,29.02797,-80.48325,22,90,20.96,36.32,0,0,0,0
"13028","2015-1019","T60153123324",2015,29.02327,-80.46416,24,78,20.93,36.33,0,0,0,0
"13029","2015-1019","T60153124324",2015,29.02514,-80.4691,24,80,20.93,36.33,0,0,0,0
"13030","2015-1019","T60153125324",2015,29.02877,-80.46764,22,82,20.93,36.33,0,0,0,0
"13031","2015-1019","T60153126324",2015,29.0311,-80.47261,22,83,20.93,36.33,0,1,0,0
"13032","2015-1019","T60153127324",2015,29.03389,-80.47703,22,86,20.93,36.33,0,0,0,0
"13033","2015-1019","T60153128324",2015,29.03696,-80.48145,22,88,20.93,36.33,0,4,0,0
"13034","2015-1020","T60153130324",2015,28.97629,-80.42352,24,75,21.33,36.32,0,4,0,0
"13035","2015-1020","T60153131324",2015,28.98036,-80.42389,25,80,21.33,36.32,0,0,0,0
"13036","2015-1020","T60153132324",2015,28.98389,-80.4249,24,82,21.33,36.32,0,0,0,0
"13037","2015-1020","T60153133324",2015,28.98702,-80.4314,24,85,21.33,36.32,0,3,0,0
"13038","2015-1020","T60153134324",2015,28.99379,-80.43317,26,87,21.33,36.32,0,1,0,0
"13039","2015-1020","T60153135324",2015,28.99728,-80.43668,25,90,21.33,36.32,0,0,0,0
"13040","2015-1021","T60153137324",2015,28.94854,-80.36185,32,82,21.15,36.36,0,7,0,0
"13041","2015-1021","T60153138324",2015,28.95246,-80.3626,32,85,21.15,36.36,0,8,0,0
"13042","2015-1022","T60153140324",2015,30.48451,-81.21733,20,81,18.49,34.76,0,0,0,0
"13043","2015-1022","T60153141324",2015,30.486,-81.21408,20,85,18.49,34.76,0,0,0,0
"13044","2015-1022","T60153142324",2015,30.48775,-81.21201,20,90,18.49,34.76,0,0,0,0
"13045","2015-1022","T60153143324",2015,30.48613,-81.21983,20,94,18.49,34.76,0,0,0,0
"13046","2015-1022","T60153144324",2015,30.48799,-81.2209,20,95,18.49,34.76,0,0,0,0
"13047","2015-1022","T60153145324",2015,30.48796,-81.21814,20,111,18.49,34.76,0,0,0,0
"13048","2015-1023","T60153147324",2015,30.61074,-81.18076,22,79,19.5,35,0,0,0,0
